,Area Name,Employment(1),Employment percent relative standard error(3),Hourly mean wage,Annual mean wage(2),Wage percent relative standard error(3),Hourly 10th percentile wage,Hourly 25th percentile wage,Hourly median wage,Hourly 75th percentile wage,Hourly 90th percentile wage,Annual 10th percentile wage(2),Annual 25th percentile wage(2),Annual median wage(2),Annual 75th percentile wage(2),Annual 90th percentile wage(2),"Employment per 1,000 jobs",Location Quotient,city,state_id,RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,city_ascii,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
173,"Killeen-Temple, TX(0028660)",480,13.4,51.06,106200,2,29.49,38.45,49.3,61.75,71.15,61340,79980,102540,128430,147990,3.333,0.32,Killeen,TX,394746.0,120.0,"Killeen, TX",msa,TX,855.7460330970963,856.5547854566443,859.5276195180442,861.0453467755792,863.2117716528713,865.7798354833883,866.2997755646608,866.2757351658694,863.026848323767,860.378259378445,860.6419325455639,861.8455608276157,865.0105391759604,865.2223737570871,866.7881230780015,865.0734841204808,866.885765263662,869.7978713829395,874.4299049104156,875.5821904543656,876.0412632365834,875.2637066970078,873.881206382688,874.2347507221988,873.6934058988626,876.181245780959,878.4596473206116,882.9828133590406,884.9029964529797,885.9355109662296,885.1696284895532,885.5703491223861,885.3007042369231,886.5084691268179,887.1841195113541,889.0407684332757,890.2710132359224,891.8099246815021,894.5988220532953,899.0883999172848,902.6344968472276,905.3275847372644,905.1581076058098,906.8573908837684,908.2283817310224,910.76573820506,913.3924486508564,916.6610914584576,920.3143486898844,926.1445780323004,931.957543429755,939.8523528058364,947.3993590782007,952.5004596676596,957.423178444355,957.4016565285744,957.152292873916,955.4896751699474,957.2977237883196,959.5157612354722,963.8328740657618,968.8516143496626,971.9588570444638,975.8153757057644,978.0750620886424,989.346445859434,1001.4582796951228,1017.7131851152348,1031.015710854908,1043.9565603658746,1053.82147643103,1059.0217843958876,1059.267610667319,1070.7754015854214,1079.3723315122656,1106.1137494947816,1129.708524042677,1168.47420932435,1198.5556847886662,1223.7263858155095,1240.872050288731,1259.757646557988,1271.9885166433723,1284.9457916525942,1282.037772714684,1282.75056082487,1288.9960594440308,1307.5822589614518,1323.8144012165758,1334.8202614403567,1342.980077089174,1352.8569412239233,1354.217887506279,1350.484091436208,1338.9649662470883,1339.9302976020886,1338.0765389223086,1346.402991876933,1345.8426790366732,1349.5273174976558,1350.7580512509123,1360.2316326726236,1362.1642475567228,1367.377668134348,1366.370736522654,Killeen,Texas,48027,Bell,31.0753,-97.7297,238288,1046.1,shape,False,True,America/Chicago,2,76541 76543 76542 76549 76540 76547,1840020854
175,"Kingston, NY(0028740)",160,8,55.35,115130,2.5,28.03,37.16,51.96,65.35,87.96,58310,77290,108070,135930,182960,2.77,0.27,Kingston,NY,394748.0,241.0,"Kingston, NY",msa,NY,,,,,,,,,,,,,,,,,1094.3328070185946,1086.2626188898014,1060.6186103017071,1048.4459983030313,1009.075432821051,1034.0594194698317,1048.7925161867577,1078.0308917298628,1084.69201727134,1118.5069844273994,1149.9687727476678,1171.0142109458145,1181.440430775281,1186.8103871625417,1182.1213777920916,1171.7940295783735,1195.4076823130652,1195.5555557287737,1208.0021703529474,1214.916779338742,1182.3173702499907,1166.2232882264611,1142.188980454601,1190.0674297753585,1200.1468254458223,1260.860427916408,1284.4897707509144,1314.822890315877,1297.336026787275,1278.5559574978802,1267.946113133797,1216.3421725722856,1210.686861986772,1211.7459113964148,1271.1897610889516,1298.0461260650509,1327.6775603637743,1314.14231018895,1293.9663738507277,1284.93443793642,1293.542270176021,1311.4360673456151,1329.5194866085556,1325.791847042045,1334.9176753672866,1329.4651832557297,1341.4387318973886,1339.5827661902304,1369.1576391249152,1381.2231496663055,1425.8315734858252,1464.9653214333562,1495.9973912246608,1524.149587263789,1525.5431656379387,1542.2851726992767,1553.8448193303402,1535.0008383287482,1548.1589497478528,1563.3040759846624,1605.0973778385703,1646.5004908508024,1686.5948957231808,1738.8611770728926,1746.1131299046904,1770.0072633455245,1749.8066325693574,1751.0770215168538,1773.3866720315857,1784.6480213160792,1851.052892311485,1873.5429020610943,1917.2252388922475,1917.4454234811783,1876.1949060518057,1879.634854597822,1889.279808079909,1869.5647443922212,1839.785984601046,1779.8412041715485,1813.470524186906,1831.6355332690823,1907.1618073757625,1929.048056514149,1968.361923011241,1956.2466248839687,1963.869128983869,1979.57243447033,1964.54967948718,Kingston,New York,36111,Ulster,41.9295,-73.9968,23972,1184.5,shape,False,True,America/New_York,3,12401 12402,1840000493
176,"Knoxville, TN(0028940)",2300,4,48.74,101370,4.8,25.38,37.54,48.37,62.2,66.22,52780,78090,100600,129380,137740,5.763,0.56,Knoxville,TN,394753.0,65.0,"Knoxville, TN",msa,TN,992.014878464812,997.049716360376,1003.2513715897934,1010.0424745629144,1014.731034543775,1020.0821333961766,1022.852487100218,1019.3657830884248,1012.4550575362542,1013.373587805444,1018.3898270613208,1023.7630747863558,1026.623301755191,1026.7113988768724,1025.3743457683422,1033.7861351079475,1051.895759011067,1062.264223716566,1067.4686052382965,1063.88373679957,1063.4859998628867,1056.073557082472,1053.7643179456866,1058.0641974436198,1062.9314323991596,1070.16938044361,1075.476384254605,1082.1188990177225,1086.07763452196,1092.2145800262888,1101.5531722233286,1102.6824543933585,1105.0671829011656,1102.7013386896097,1102.6758832555518,1104.2483427151478,1110.5737223397653,1118.0937168653686,1123.5640958814167,1131.230191513877,1141.1020712555762,1146.9082345616496,1152.7561909641488,1157.6401216685802,1162.0195168290925,1157.3069249490495,1160.1619283718362,1166.87852092891,1175.784045604314,1176.1950164507198,1189.6315643162122,1202.5287817034352,1210.8162603794242,1205.1254242370408,1202.240763322993,1210.0548968374703,1215.3826400063354,1220.636835925318,1217.7669641153768,1227.7096641468745,1231.3333020409912,1241.2766541525498,1238.0934504008385,1236.2729768467173,1234.928397814915,1244.5521195476183,1257.42463846099,1272.4917572109678,1287.602831119359,1309.276492902649,1324.459271054155,1328.654215374969,1329.9432709101202,1335.1930256045707,1348.2753653001903,1367.022268296445,1399.1991597388462,1443.146043278897,1491.913183209702,1526.780710881308,1559.0962621561916,1575.6274577327204,1577.2196997957226,1583.5459664374105,1587.437697463362,1622.306995071165,1638.365586302987,1683.487483899428,1711.5472561204112,1747.667487930364,1779.8043923892812,1796.364224330007,1799.0226105864929,1801.8825600428245,1803.226038211015,1803.7933022956463,1793.5151356873096,1804.8187388149556,1819.28569146193,1835.9374041778824,1851.2771724656493,1875.313856169193,1887.5279783948747,1901.653267439146,1916.1888941284687,Knoxville,Tennessee,47093,Knox,35.9692,-83.9496,619925,733.3,shape,False,True,America/New_York,2,37918 37912 37909 37902 37924 37920 37921 37922 37923 37929 37919 37915 37914 37917 37916 37901 37927 37928 37939 37950 37995 37996 37997,1840014486
177,"Kokomo, IN(0029020)",30,20.5,61.75,128440,7.8,26.67,40.96,63.76,65.11,104.99,55470,85190,132620,135440,218370,0.99,0.1,Kokomo,IN,394755.0,438.0,"Kokomo, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.166183984186,626.1603013701874,622.5693430317306,629.164453106288,640.3228820088041,651.1153444552762,655.2270404186419,642.7201848136378,632.8970779155403,623.7613307035484,626.2931099634992,633.9816739073849,636.2057660370983,637.6973840795478,642.4670633494973,656.7163794189653,665.8605071252538,667.2920345793086,666.6490153883304,664.3165262690932,666.4752793217375,662.5939433526211,661.4762445630922,659.1502750864163,662.6208369411983,673.2563654571276,675.9436702508884,675.9428487072851,678.7076656953581,682.883290535271,691.87002101782,692.4730816032092,689.5044524218051,689.7621360204104,679.0806128042727,688.2045106800649,697.3063428630419,716.7576750312273,728.1810086939453,730.5509736502495,741.8339888833726,743.9092249956597,751.1540177436395,738.3505483563315,749.8694789635003,752.940919235129,770.8936085313009,772.1720344834911,776.4910741747148,787.8736812179928,808.2234617934996,841.0809554624665,849.9151193798596,851.8576418480155,845.9665837949028,843.8979969030978,833.8305106932171,816.2745236069075,818.9196118659645,819.6176921411469,841.1523269021724,844.0507563763415,851.812380718636,860.0387087127856,878.5900137753524,891.0402240942058,909.0,Kokomo,Indiana,18067,Howard,40.464,-86.1277,59263,611.2,shape,False,True,America/Indiana/Indianapolis,3,46902 46901 46965 46903,1840013844
178,"La Crosse-Onalaska, WI-MN(0029100)",270,4.5,47.43,98660,1.3,28.23,36.6,47.35,57.3,67.03,58720,76140,98500,119180,139410,3.759,0.36,La Crosse,WI,394756.0,311.0,"La Crosse, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.1663529082126,957.1867418868964,954.1059755875827,968.8126301213084,968.1316734336282,970.8327624484064,975.2220404420812,990.3361791012468,1015.0191543058974,1012.126577477824,989.7511864165368,989.3691585905912,1000.7099778294244,1038.6641998804462,1045.647269658003,1052.2570454485813,1064.7788649397044,1082.30610528953,1083.2531750194505,1083.9146978283195,1091.3900986382948,1114.270370667915,1125.5561422966878,1135.128457914559,1130.9999960595096,1152.799187194424,1162.73288830275,1184.0995570883058,1177.051211237792,1185.793918938958,1183.761689291101,La Crosse,Wisconsin,55063,La Crosse,43.8241,-91.2268,99227,917.0,shape,False,True,America/Chicago,3,54603 54601 54602,1840002577
179,"Lafayette, LA(0029180)",330,14.9,44.1,91720,3.6,30.13,30.92,41.42,49.97,64.98,62680,64320,86150,103940,135150,1.744,0.17,Lafayette,LA,394761.0,116.0,"Lafayette, LA",msa,LA,,,,,,,,,,,,,,,,,1029.8997565754253,1024.7997389551408,1021.7016538944064,999.3584421179652,1013.784413680902,1012.2310342150506,1025.5602984125037,994.0958703069408,998.1080044235335,1006.8103364557362,1039.7137266033687,1038.4579352370872,1043.6001836255275,1039.3895489045865,1038.8144982250346,1043.241722999314,1043.7172367294222,1049.105088747596,1041.6240235526818,1044.5708679213903,1036.870069000786,1042.1712614217415,1038.9306109778804,1043.801485546099,1040.6751878312666,1047.2802621326964,1051.8391273372497,1053.911273535425,1049.0417949278674,1041.6307312342965,1036.963264318869,1040.008820801543,1042.9292830290196,1044.2679832424117,1046.5207482585088,1054.0730377793018,1064.8273798186403,1067.2806311067409,1069.4501616520188,1061.7586264705014,1059.9865487327504,1051.4745517045592,1053.0389932949306,1048.5686439236194,1053.438785261317,1051.3070231961774,1060.8376301184933,1061.894131836191,1071.2667900434565,1070.0769825922748,1079.4052037678473,1088.2099918228075,1106.3082451939645,1112.0442052569954,1118.4615647861087,1116.209443864761,1118.6577873020503,1107.4171190430804,1115.9046235233936,1120.4801281373975,1147.3015040308503,1158.893113587881,1187.459298255117,1199.330460573647,1213.6331258270966,1219.389145812498,1232.4787002763856,1239.1912670125257,1250.7895651268557,1251.1393487332628,1254.283987369443,1255.9771216756844,1264.9145823578576,1271.072559376472,1274.9523576439751,1273.6356355079456,1263.0082863753894,1251.495898642568,1244.990399499436,1252.7816151371858,1259.0401722497668,1268.5718670378312,1276.452340372503,1278.782895987887,1280.4825782888286,1287.2194195555596,1304.7572675939266,1321.141269662825,1325.4853143755272,Lafayette,Louisiana,22055,Lafayette,30.2082,-92.0325,254286,874.7,shape,False,True,America/Chicago,2,70508 70507 70506 70503 70501 70502 70504 70505 70509 70593 70596 70598,1840015044
180,"Lafayette-West Lafayette, IN(0029200)",270,13.3,45.25,94110,3,29.3,32.57,40.04,53.3,63.2,60930,67750,83270,110860,131450,2.766,0.27,Lafayette,IN,753895.0,208.0,"Lafayette, IN",msa,IN,900.991385037525,914.063422976432,925.1811645485448,930.2341697919884,924.920794500397,920.79896483234,914.6316091673372,916.3312639097174,926.1324647488582,929.3398374038673,924.7277024776456,914.0310372181006,931.2749242607877,944.1976446431852,949.2488912869542,926.17590877701,926.1379846468992,933.3110095166112,950.6990113380408,947.4865785924086,954.153392433274,955.707372604238,968.6660909629556,977.8875202108336,979.2548375641978,979.1104380770528,966.732862269954,971.2458249880004,977.9819618391508,983.322460222362,988.4110451378413,979.781514216475,981.9629043846986,977.8260818222698,984.991720827912,990.3717802201396,1002.0427676443204,1002.4579427098384,1006.4940387470308,1005.1450223761392,1020.7696977327172,1023.3124505305648,1030.8022502182146,1030.8317036233511,1030.4387384401923,1027.2107715149257,1028.5430012552592,1036.5559712186391,1042.2674708839666,1038.585643686946,1045.141456318467,1054.5225036641475,1065.278093492145,1069.124596669814,1073.7883421685087,1083.050498378488,1081.588623990145,1080.4502218721595,1071.0279934380285,1071.722386421889,1074.33492676532,1084.610381255256,1094.4425330499027,1100.363402346971,1105.231198685033,1108.0438017085723,1109.8552579621446,1121.1698635301943,1129.768359471827,1132.312822239992,1126.5777669156969,1130.5085514753966,1140.3246659808876,1146.346746874092,1146.21474993612,1141.7663543774484,1150.210978287114,1161.2527666753267,1182.3514269105815,1199.5364334190592,1209.9050131429944,1214.4822637158034,1216.838046950836,1221.7527469076012,1233.724818922174,1236.8774448435854,1252.8881328381538,1264.6420086030728,1288.7608371039432,1300.4321272385496,1319.871027383568,1343.8466283534328,1371.1451242934663,1391.1191092779236,1392.0227047644953,1395.947189556172,1387.7354546269096,1393.3406515768634,1387.2514319261702,1400.225029689431,1410.454576164244,1429.846680751702,1459.2807952662515,1469.3847305586949,1501.1934123847168,Lafayette,Indiana,18157,Tippecanoe,40.3991,-86.8593,166793,953.6,shape,False,True,America/Indiana/Indianapolis,2,47909 47905 47904 47901 47902 47903,1840008354
181,"Lake Havasu City-Kingman, AZ(0029420)",110,9.2,48.44,100740,4.3,28.48,38,46.07,60.94,71.73,59230,79050,95820,126760,149190,1.931,0.19,Lake Havasu City,AZ,394765.0,218.0,"Lake Havasu City, AZ",msa,AZ,812.9824280523555,821.043928322206,826.9611853252034,835.3931723125266,834.5902816255364,835.2832385694793,837.0379167092361,840.2275977070257,842.6930345290107,840.1517797238503,845.6187192376277,859.2045930313108,865.6437162809486,867.3945068068659,859.5570285590588,866.2470715311897,877.1304360126484,886.4509856279778,892.4463033998794,904.1155894597072,916.1566579419956,904.3404085912584,905.469514975625,902.6983332044756,918.746377999771,912.648195018299,912.5432195162886,918.8425788608644,930.697464062314,943.2700060273688,945.9301203266068,939.6898291068184,945.4073723587942,949.842236237656,965.045486427212,963.0843740341684,963.4543540244414,964.101671544378,973.1187851064784,992.0683198716232,1005.0951707035946,1011.0574838328668,1009.9068202317536,1011.8712307007902,1015.9697660460628,1027.140323843026,1025.6338278485653,1032.6879723289246,1036.6178101240137,1048.9139052741489,1056.7853960707257,1064.7778981797564,1072.4029782738023,1079.1766229164464,1085.9454699735447,1092.075777549119,1103.1956304834464,1108.325780427058,1107.2654294744575,1098.6331439855403,1109.6827550693145,1113.2409298622665,1128.788686444684,1126.8712588017115,1144.1572550824412,1155.6300173518855,1164.628567074859,1174.5312684347184,1185.833403107447,1220.637960549861,1235.482646194856,1235.375744648029,1222.7346474660278,1234.570726375663,1275.3623764965605,1338.03495420163,1388.3057026680226,1418.2085268341275,1394.6076639564856,1392.0151291918507,1408.8424470624257,1441.13577274569,1485.8225920240834,1490.9087625670538,1481.4907234667742,1479.9613086679997,1509.3461803550456,1539.5112013809703,1544.3779629839862,1534.4180087413372,1543.483021041509,1556.7488650122875,1585.4035161723252,1575.9289277427754,1596.0250215244266,1600.216154681359,1618.5993853937048,1587.0794727766165,1571.8239513671278,1565.205570027032,1568.2399888990185,1561.9371999639063,1580.163629115723,1597.432412003569,1609.1285403050108,Lake Havasu City,Arizona,4015,Mohave,34.5006,-114.3113,56510,462.1,shape,False,True,America/Los_Angeles,3,86403 86406 86404 86405,1840021044
182,"Lakeland-Winter Haven, FL(0029460)",970,11.2,49.77,103530,1.5,31.1,38.48,49.85,60.48,66,64690,80030,103690,125800,137280,3.863,0.37,Lakeland,FL,394766.0,82.0,"Lakeland, FL",msa,FL,1027.822029062863,1029.3951837929906,1037.4884704811225,1048.867699442334,1060.4777687162907,1064.7590729048834,1070.3623910262588,1070.759490651874,1070.301769826698,1069.6509572108157,1074.808985154236,1074.773822285998,1081.580196763785,1084.5662602009431,1093.3018128721735,1098.2183132853738,1105.152146192259,1113.8460498829847,1118.1997094261303,1125.1302308689585,1131.1728805700589,1130.0223985941182,1126.7709697706414,1125.124412965293,1131.7930101571112,1139.3974649032675,1148.501243766068,1158.612149023285,1171.8810394562734,1178.5940090104136,1179.836997290684,1176.6834499495872,1177.072508765932,1179.0487415971966,1186.3751287655955,1189.6139175236383,1195.1899969065792,1202.6638205901936,1216.0269777781548,1231.1018907394791,1241.1985079135695,1248.9550236302523,1257.2776406148243,1260.1306786994303,1262.8175093355917,1261.5253404945788,1263.9251462445416,1270.741349487671,1278.6132039118827,1287.4141946820705,1295.714830926303,1303.392289179005,1307.901836133395,1311.3045833563986,1316.33365229649,1326.4941133401471,1335.8836094039011,1341.0414659838027,1338.8326448387909,1338.5748341505832,1341.8261959947613,1348.7688211531363,1352.4570509186972,1368.178440279828,1374.0035755954746,1371.323284657041,1366.2300317198444,1382.3247034481133,1405.1690390582498,1420.2442497444497,1426.7407307962258,1433.424678292049,1439.468244415045,1438.2350643542013,1450.2808724139554,1471.5782386195929,1507.8546872492389,1549.1553759507956,1591.249008675393,1630.3286041431645,1661.7122714258155,1686.6398849819786,1707.3499896014898,1713.7238539354794,1726.0861285799829,1737.5220073138844,1770.7182844584431,1800.0871416730247,1828.7446151872928,1849.43323677484,1864.9959728361475,1869.879199603092,1867.1131794187784,1865.005779525081,1869.0117536131768,1870.8506882940003,1873.61193950826,1875.189765521252,1876.742269780556,1883.0950639239136,1891.0649552608916,1900.168102619134,1903.5373203594263,1912.9227031822977,1908.9276971685863,Lakeland,Florida,12105,Polk,28.0557,-81.9545,308994,642.7,shape,False,True,America/New_York,2,33803 33801 33805 33815 33811 33813 33802 33804 33806,1840015108
183,"Lancaster, PA(0029540)",660,5.5,49.75,103480,1.6,29.58,37.47,47.69,60.17,73.43,61520,77940,99190,125150,152740,2.72,0.26,Lancaster,PA,394768.0,104.0,"Lancaster, PA",msa,PA,841.4435101407295,840.0002108497597,848.0268810752985,855.3437825477096,863.4079312233423,864.3534359453879,865.2497883767733,862.3485746745558,864.2735864387301,870.6535905050317,871.8960180228084,873.635903887868,869.2906889661639,870.5011262359158,869.7497631915603,881.9701171678877,894.066196796533,906.666949320458,905.9578206399996,903.5760215992972,893.4626346641489,894.4733024971941,895.2236439011498,905.253976911048,908.0497310752456,912.8431405684192,913.3372656389072,918.6592011396374,920.2483300420826,926.5696679608616,932.0371587742384,937.6730792316168,940.0412062790282,939.2419627333854,942.392752156248,944.6281551065512,943.3919193120088,951.7885746743056,960.8729198584184,966.6714310688797,966.7025703807416,966.373894733161,972.384577707802,976.8271543525168,983.0902348001556,986.7445337144056,990.028605569032,987.8918470699944,991.5177886771714,994.1969225607888,1004.030963789037,1006.9072950573936,1009.349557760202,1008.6498938462312,1010.6656845693628,1012.5835348031608,1017.1094550482218,1019.075248209292,1023.4066988327128,1021.9388962754956,1026.9221432342586,1032.5760867278962,1042.4337550578011,1043.4264409899877,1046.4635679983776,1051.1222894736434,1062.0367492398732,1068.9769328684729,1079.7950526241534,1085.7700906097807,1090.9082798540344,1095.9902826370408,1102.6036505712077,1106.416641640085,1116.0465124453883,1130.6160890981594,1153.2942695881306,1163.0263619327163,1174.9575867311476,1187.4125644268706,1201.9752969227495,1218.8580435557326,1222.0948154131936,1233.181806244008,1228.5162704646734,1240.8601637374154,1250.4865146871102,1271.152160500793,1285.049106416788,1302.1485693757477,1308.9231512362676,1323.280481448911,1320.2866580699492,1336.172616521069,1331.4184177694328,1333.0153647727695,1331.1520071437772,1348.2871667718343,1367.0265629053577,1376.783260058621,1378.1321656934235,1389.2383191487816,1398.9950904874654,1405.5045602978112,1405.9597505668935,Lancaster,Pennsylvania,42071,Lancaster,40.042,-76.3012,430621,3169.1,shape,False,True,America/New_York,2,17603 17602 17601 17608 17622 17699,1840003718
